"indicator","reportyear","FIPS","County_Name","County_FIPS","h20contam_d","h20contam_nr","h20contam_pct","h20contam_se_pct","h20contam_rse","h20contam_pctile","source","version","notes"
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001401800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001402200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001402400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001402500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001402700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001402800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403501,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403502,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403701,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403702,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001403900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404101,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404102,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404400,"Alameda",6001,NA,NA,233.9923992,NA,NA,76.81252406,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404501,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404502,"Alameda",6001,NA,NA,238.6598436,NA,NA,75.8501219,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404600,"Alameda",6001,NA,NA,236.6575688,NA,NA,76.65853972,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001404900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405301,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405302,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405401,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405402,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405901,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001405902,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406201,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406202,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406601,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406602,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001406900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407101,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407102,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001407900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408000,"Alameda",6001,NA,NA,243.5405498,NA,NA,75.56781727,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408100,"Alameda",6001,NA,NA,325.3176873,NA,NA,65.55883485,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001408900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001409900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001410000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001410100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001410200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001410300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001410400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001410500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001420100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001420200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001420300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001420400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001420500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001420600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421600,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001421900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001422900,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423000,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423200,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423300,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423400,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423500,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423601,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423602,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423700,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423800,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423901,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001423902,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001424001,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001424002,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001425101,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001425102,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001425103,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001425104,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
"CalEnviroScreen 3.0 drinking water contaminant index for selected contaminants ","2005-2013",6001426100,"Alameda",6001,NA,NA,70.5995829,NA,NA,97.20261773,"CES_3.0_2017","Wed13Dec17",""
